id,Title,Content,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Categories,Tags,Date,"Post Type",Permalink
1509,"Meet us at JAZZAHEAD in Bremen, GER - Apr 27th-30th ( / Rachel Therrien)","We'll be attending the Jazzahead for and with Rachel Therrien, you can meet us at booth 6C09 or get in touch via

info@freerunartists.com

Looking forward to meeting with you!

",https://freerunartists.com/wp-content/uploads/2017/09/Jazzahead-cover.png,Jazzahead-cover.png,/home/freeruna/public_html/wp-content/uploads/2017/09/Jazzahead-cover.png,1725,Jazzahead-cover,,,,https://freerunartists.com/wp-content/uploads/2017/09/Jazzahead-cover.png,,,,,,,,,Uncategorised,,20170426,post,https://freerunartists.com/meet-us-at-jazzahead-in-bremen-ger-apr-27th-30th-rachel-therrien/
1516,"Pictures from the BAFTA Gala at The Brewery April 23rd :)","&nbsp;

<img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/Going-to-the-Baftas-2017-225x300.jpg"" alt="""" width=""225"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_1991-e1493980955836-225x300.jpg"" alt="""" width=""225"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_9013-225x300.jpg"" alt="""" width=""225"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_6026-e1493983692505-225x300.jpg"" alt="""" width=""225"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_9138-200x300.jpg"" alt="""" width=""200"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_9040-225x300.jpg"" alt="""" width=""225"" height=""300"" />  <img src=""https://www.freerunartists.com/wp-content/uploads/2017/05/IMG_9028-300x225.jpg"" alt="""" width=""300"" height=""225"" />",https://freerunartists.com/wp-content/uploads/2017/09/Going-to-the-Baftas-2017.jpg|https://freerunartists.com/wp-content/uploads/2017/09/Going-to-the-Baftas-2017-1.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_1991-e1493980955836.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_6026-e1493983692505.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_9013.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_9028.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_9040.jpg|https://freerunartists.com/wp-content/uploads/2017/09/IMG_9138.jpg,Going-to-the-Baftas-2017.jpg|Going-to-the-Baftas-2017-1.jpg|IMG_1991-e1493980955836.jpg|IMG_6026-e1493983692505.jpg|IMG_9013.jpg|IMG_9028.jpg|IMG_9040.jpg|IMG_9138.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/Going-to-the-Baftas-2017.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/Going-to-the-Baftas-2017-1.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_1991-e1493980955836.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_6026-e1493983692505.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_9013.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_9028.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_9040.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_9138.jpg,1714|1715|1716|1717|1718|1719|1720|1721,Going-to-the-Baftas-2017|Going-to-the-Baftas-2017-1|IMG_1991-e1493980955836|IMG_6026-e1493983692505|IMG_9013|IMG_9028|IMG_9040|IMG_9138,|||||||,|||||||,|||||||,https://freerunartists.com/wp-content/uploads/2017/09/Going-to-the-Baftas-2017.jpg,,,,,,,,,Uncategorised,,20170505,post,https://freerunartists.com/pictures-from-the-bafta-gala-at-the-brewery-april-23rd/
1527,"Dirk Gently Soundtrack teaser","<iframe src=""https://www.youtube.com/embed/JgXdmTyfFzY"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",https://freerunartists.com/wp-content/uploads/2017/09/dirk-gently-soundtrack-teaser.jpg,dirk-gently-soundtrack-teaser.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/dirk-gently-soundtrack-teaser.jpg,1707,"Dirk Gently Soundtrack teaser",,,,https://freerunartists.com/wp-content/uploads/2017/09/dirk-gently-soundtrack-teaser.jpg,,,,,,,,,Uncategorised,,20170601,post,https://freerunartists.com/1527-2/
1537,"Rachel Therrien's ""Pensamiento"" premiers at Montreal's International Jazz Festival - July 7th","For the first time ever, <strong>""Pensamiento: Proyecto Colombia</strong>"" will be performed live on July 7th, 6pm, at l'Astral. Special guest, Colombian marimba player<strong><a href=""https://www.youtube.com/channel/UCmXimIp6POiT6kLNoLc0xLA""> La Wey</a>,</strong> will join Rachel and the other 7 musicos on stage.

Meet you at the party!

<a href=""https://www.montrealjazzfest.com/en-CA/Programmation/Concert/9084#.WVOxfqO0Cgs.email"">For more info and tickets click HERE</a>

[caption id=""attachment_1200"" align=""alignnone"" width=""300""]<img class=""size-medium wp-image-1200"" src=""https://www.freerunartists.com/wp-content/uploads/2016/08/MV0B0537-300x200.jpg"" alt="""" width=""300"" height=""200"" /> Gravacion, pacificoJazz, Bogota 2014, ©AntoniaZennaro[/caption]

[caption id=""attachment_1203"" align=""alignnone"" width=""300""]<img class=""size-medium wp-image-1203"" src=""https://www.freerunartists.com/wp-content/uploads/2016/08/MV0B0566-300x200.jpg"" alt="""" width=""300"" height=""200"" /> Gravacion, pacificoJazz, Bogota 2014, ©AntoniaZennaro[/caption]

[caption id=""attachment_1232"" align=""alignnone"" width=""300""]<img class=""size-medium wp-image-1232"" src=""https://www.freerunartists.com/wp-content/uploads/2016/08/MV0B0840-300x200.jpg"" alt="""" width=""300"" height=""200"" /> Gravacion, pacificoJazz, Bogota 2014, ©AntoniaZennaro[/caption]",https://freerunartists.com/wp-content/uploads/2016/08/MV0B0537.jpg,MV0B0537.jpg,/home/freeruna/public_html/wp-content/uploads/2016/08/MV0B0537.jpg,1200,"Gravacion, pacificoJazz, Bogota 2014, ©AntoniaZennaro","Gravacion, pacificoJazz, Bogota 2014, ©AntoniaZennaro",,,https://freerunartists.com/wp-content/uploads/2016/08/MV0B0537.jpg,,,,,,,,,Uncategorised,,20170628,post,https://freerunartists.com/rachel-therriens-pensamiento-premiers-at-montreals-international-jazz-festival-july-7th/
1545,"Rachel invited by Tony Allen, Roberto Fonseca, Beth McKenna...","It was an amazing week for Rachel Therrien at this year's Montreal Jazz Festival! The highlight of course: her 9 piece combo performing PENSAMIENTO: PROYECTO COLOMBIA at a full Astral, receiving numerous of ravishing reviews.

Rachel also shared the stage with Cuban pianist Roberto Fonseca, was 1st trumpeter on Beth McKenna's Orchestra at the outside main stage and, woot woot, played a few soli with legendary drummer Tony Allen at the Monument National on the closing July 8th!

Her 4th album will be released on August 29th!

""Trumpeter Rachel Therrien performed on a number of stages: first as a featured soloist in Beth McKenna’s Jazz Orchestra (which played the leader’s eight-part suite <em>Home: Montréal</em>); later the same night accompanying Cuban pianist Roberto Fonseca and again as a surprise guest during Tony Allen’s Blakey tribute. She presented her fiery new Afro-Colombian project <em>Pensamiento</em> at L’Astral, with a local band that included Colombian marimba player La Wey Segura (one of the 12 Colombian musicians featured on the album, recorded in Bogota), playing original compositions as well as arrangements of “Prende La Vela” and “¿Por qué me pega?.” (<a href=""https://jazztimes.com/reviews/concerts/concert-review-2017-montreal-jazz-festival/"">Jazz Times review</a>)

",https://freerunartists.com/wp-content/uploads/2017/09/IMG_9914.jpg,IMG_9914.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/IMG_9914.jpg,1706,IMG_9914,,,,https://freerunartists.com/wp-content/uploads/2017/09/IMG_9914.jpg,,,,,,,,,Uncategorised,,20170728,post,https://freerunartists.com/rachel-invited-by-tony-allen-roberto-fonseca-beth-mckenna/
1551,"Rachel Therrien launches WDYT on August 29th, join us at the Upstairs from 5-7pm","This <strong>August 29<span style=""font-size: 11.666666030883789px;"">th </span></strong>the intimate and cozy <strong>Upstairs Jazz Bar </strong>will be hosting the <strong>Rachel Therrien Quintet</strong>, who will launch <strong><em>Why Don’t You Try –</em></strong> Rachel Therrien’s 4th opus. Between <strong>5pm </strong>and<strong> 7pm</strong>, the jazz quintet, lead by trumpeter Rachel Therrien, will present their new energetic repertoire, a mix of eclectic compositions originating from each member of the formation.

Recorded by Robert Langlois at Studio 270 and mixed at Studio Tone Bender by Olivier St-Pierre, this record unites tasty jazz-rock with creative arrangements and offers a beautiful cohesion between the musicians. Co-produced by Rachel Therrien and Kim Neundorf for Free Run Artists Productions, the record will be released by<strong> Multiple Chord Music </strong>label<strong>. </strong>Emphasising the sounds of <strong>Simon Pagé</strong>'s groovy electric bass, <strong>Charles Trudel'</strong>s virtuoso keys, <strong>Alain Bourgeois</strong>'s energetic drums, <strong>Benjamin Deschamps</strong>'s inventive saxophone and <strong>Rachel Therrien</strong>'s incendiary trumpet, <em>Why Don’t You Try </em>is woven of bold musical proposals, great moments of improvisation and a humorous touch.

Once again, Rachel Therrien focuses on the crossbreeding of genres and the spirited energy that is known to her, which will undoubtedly seduce the audience.

Simply put, a major player of the new generation jazz scene!

",https://freerunartists.com/wp-content/uploads/2017/09/cover-1024x931.jpg,cover-1024x931.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/cover-1024x931.jpg,1691,cover-1024x931,,,,https://freerunartists.com/wp-content/uploads/2017/09/cover-1024x931.jpg,,,,,,,,,Uncategorised,,20170814,post,https://freerunartists.com/rachel-therrien-launches-wdyt-on-august-29th-join-us-at-the-upstairs-from-5-7pm/
1564,"Get ready for ultra hyped: ""Philip K. Dick's Electric Dreams""","Philip K. Dick is responsible for some of science fiction’s most iconic movies, such as <em>Blade Runner</em>, <em>Minority Report</em>, and <em>Total Recall, </em>and some of his short stories will be the basis for a new anthology show called <em>Philip K. Dick’s Electric Dreams</em>.

The first images of Bryan Cranston starring in <em data-redactor-tag=""em"" data-verified=""redactor"">Philip K Dick's Electric Dreams </em>have been released, and they're giving off the same sinister vibes as the <a class=""body-el-link standard-body-el-link"" href=""https://www.digitalspy.com/tv/ustv/news/a836119/bryan-cranston-trailer-channel-4-electric-dreams/"" target=""_blank"" rel=""noopener"" data-tracking-id=""recirc-text-link"">first trailer</a>. The <em data-redactor-tag=""em"" data-verified=""redactor"">Breaking Bad</em> star is executive producing the sci-fi anthology series and starring in one of the episodes, 'Human Is'. Essie Davis (aka Lady Crane in <em data-redactor-tag=""em"" data-verified=""redactor"">Game of Thrones) </em>and Liam Cunningham (aka Davos from <em data-redactor-tag=""em"" data-verified=""redactor"">Game of Thrones)</em> will also feature in the episode.

Each episode is inspired by one of Philip K. Dick’s renowned shorts stories and has been adapted by an exciting list of leading British and American writers and directors. The series also features an all-star roster of cast who head up this thrilling, audacious and emotional journey into the far reaches of imagination, such as <a class=""body-el-link standard-body-el-link"" href=""https://www.digitalspy.com/tv/news/a826215/steve-buscemi-joins-channel-4-philip-k-dick-electric-dreams/"" target=""_blank"" rel=""noopener"" data-tracking-id=""recirc-text-link"">Steve Buscemi</a>, <a class=""body-el-link standard-body-el-link"" href=""https://www.digitalspy.com/tv/news/a824001/timothy-spall-philip-k-dick-electric-dreams-channel-4-bryan-cranston/"" target=""_blank"" rel=""noopener"" data-tracking-id=""recirc-text-link"">Timothy Spall</a>, Vera Farmiga, Terrence Howard, Anna Paquin, Richard Madden, Julia Davis and Jack Reynor.

<a href=""https://www.theverge.com/2016/5/10/11649020/ronald-d-moore-bryan-cranston-philip-k-dick-electric-dreams"">Sony Pictures and the UK’s Channel 4 announced last year</a> that they were teaming up to create the show, with <em>Breaking Bad</em>’s Bryan Cranston, <em>Justified</em>’s Michael Dinner, and <em>Battlestar Galactica’</em>s Ronald D. Moore producing. The show will be distributed in the United States by Amazon Video, but interestingly, our first look at the show comes not from Amazon, but from Australian streaming company <a href=""https://www.stan.com.au/"">Stan</a>.

(texts compiled from <a href=""https://www.indiewire.com/2017/08/philip-k-dick-electric-dreams-trailer-bryan-cranston-video-1201868309/"">IndieWire</a>, <a href=""https://www.digitalspy.com/tv/news/a836382/electric-dreams-2017-channel-4-bryan-cranston-pictures/"">DigitalSpy</a>, <a href=""https://www.theverge.com/2017/8/20/16176106/philip-k-dick-electric-dreams-sci-fi-anthology-amazon-video-stan-channel-4-watch"">The Verge </a>)

[gallery size=""medium"" link=""file"" ids=""https://freerunartists.com/wp-content/uploads/2017/09/PKD-Anna-Paquin.jpg|,https://freerunartists.com/wp-content/uploads/2017/09/PKD-CrazyDiamond201704270347f-None_A2.jpg|,https://freerunartists.com/wp-content/uploads/2017/09/PKD-Crazy-Diamond.png|,https://freerunartists.com/wp-content/uploads/2017/09/PKD-HUman-IS.jpg|,https://freerunartists.com/wp-content/uploads/2017/09/PKD-the_commuter_20170317-cr_0226.jpg|""]",https://freerunartists.com/wp-content/uploads/2017/09/PKD-HUMAN-IS_1.jpg|https://freerunartists.com/wp-content/uploads/2017/09/PKD-Anna-Paquin.jpg|https://freerunartists.com/wp-content/uploads/2017/09/PKD-CrazyDiamond201704270347f-None_A2.jpg|https://freerunartists.com/wp-content/uploads/2017/09/PKD-Crazy-Diamond.png|https://freerunartists.com/wp-content/uploads/2017/09/PKD-HUman-IS.jpg|https://freerunartists.com/wp-content/uploads/2017/09/PKD-the_commuter_20170317-cr_0226.jpg,PKD-HUMAN-IS_1.jpg|PKD-Anna-Paquin.jpg|PKD-CrazyDiamond201704270347f-None_A2.jpg|PKD-Crazy-Diamond.png|PKD-HUman-IS.jpg|PKD-the_commuter_20170317-cr_0226.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-HUMAN-IS_1.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-Anna-Paquin.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-CrazyDiamond201704270347f-None_A2.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-Crazy-Diamond.png|/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-HUman-IS.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/PKD-the_commuter_20170317-cr_0226.jpg,1696|1697|1698|1699|1700|1701,PKD-HUMAN-IS_1|PKD-Anna-Paquin|PKD-CrazyDiamond201704270347f-None_A2|PKD-Crazy-Diamond|PKD-HUman-IS|PKD-the_commuter_20170317-cr_0226,|||||,|||||,|||||,https://freerunartists.com/wp-content/uploads/2017/09/PKD-HUMAN-IS_1.jpg,,,,,,,,,Uncategorised,,20170824,post,https://freerunartists.com/get-ready-for-ultra-hyped-philip-k-dicks-electric-dreams/
1580,"Also cooking in our studio-kitchen: BLACK MIRROR S4","We are super happy to announce that finally, we were able to make schedules work to score one of our all time favourites!

More on that subject later this fall, stay tuned -

&nbsp;",https://freerunartists.com/wp-content/uploads/2017/09/Black-Mirror-series4.jpg|https://freerunartists.com/wp-content/uploads/2017/09/Black-Mirror-series4-1024x576.jpg,Black-Mirror-series4.jpg|Black-Mirror-series4-1024x576.jpg,/home/freeruna/public_html/wp-content/uploads/2017/09/Black-Mirror-series4.jpg|/home/freeruna/public_html/wp-content/uploads/2017/09/Black-Mirror-series4-1024x576.jpg,1903|1694,Black-Mirror-series4|Black-Mirror-series4-1024x576,|,|,|,https://freerunartists.com/wp-content/uploads/2017/09/Black-Mirror-series4.jpg,,,,,,,,,Uncategorised,,20170908,post,https://freerunartists.com/also-cooking-in-our-studio-kitchen-black-mirror-s4/
2082,"SOCAN International Achievement Award goes to Cristo!!","The international success of screen composer <b><span class=""xn-person"">Cristobal Tapia de Veer </span></b>earned him the SOCAN International Achievement Award, marking the first time that a composer for film and television has been awarded the prize.

Well deserved Cristo!

Big thanks to SOCAN, especially to Geneviève Côté, Chief Affair Quebec Officer

<img class=""aligncenter size-large wp-image-1597"" src=""https://freerunartists.devwp-content/uploads/2017/10/Gala-Socan-2017-stage-1024x576.jpg"" alt="""" width=""1024"" height=""576"" />

<img class=""aligncenter size-full wp-image-1600"" src=""https://freerunartists.devwp-content/uploads/2017/10/Gala-socan-Cristo-2017.jpg"" alt="""" width=""640"" height=""960"" />

<img class=""aligncenter size-large wp-image-1602"" src=""https://freerunartists.devwp-content/uploads/2017/10/gala-socan-cristo2-2017-1024x683.jpg"" alt="""" width=""1024"" height=""683"" />

&nbsp;

<img class=""aligncenter size-large wp-image-1596"" src=""https://freerunartists.devwp-content/uploads/2017/10/Gala-Socan-2017-1024x674.png"" alt="""" width=""1024"" height=""674"" />

&nbsp;",,,,,,,,,,,,,,,,,,Uncategorised,,20171020,post,https://freerunartists.com/socan-international-achievement-award-goes-to-cristo/
2085,"LISTEN to Cristo's BLACK MUSEUM album sampler now!","Album will be released by our friends at LAKESHORE RECORDS. Get a taste here:

https://soundcloud.com/cristobal-tapia-de-veer/black-mirror-black-museum-original-score-music-sampler

&nbsp;",https://freerunartists.com/wp-content/uploads/2018/05/serveimage.jpeg,serveimage.jpeg,/home/freeruna/public_html/wp-content/uploads/2018/05/serveimage.jpeg,2110,serveimage,,,,https://freerunartists.com/wp-content/uploads/2018/05/serveimage.jpeg,,,,,,,,,Uncategorised,,20171229,post,https://freerunartists.com/listen-to-cristos-black-museum-album-sampler-now/
2088,"Rachel Therrien: 2 showcases confirmed + European Tour","It's going well for our jazz trumpet protégée, the remarkable Rachel Therrien!

She has been selected to showcase on <strong>February 12th at 19h30 at the Grand Théâtre de Québec (Salle Octave-Crémazie)</strong>, during the <strong>BOURSE RIDEAU in Québec City, Canada</strong>. We'll be at RIDEAU from Feb 11th to Feb 15th, come chat with us at our stand# L-12!
<blockquote>For over 1,000 professionals in the performing arts industry, the Bourse RIDEAU is the must-attend event of the year in Quebec. One of the most important international gatherings regarding the French arts scene today, the Bourse RIDEAU is also a remarkable window to the performing arts and a unique meeting place for presenters, producers and agents.</blockquote>
In April, Rachel will be touring France, Germany and Ukraine, with an off-showcase at this year's <strong>JAZZAHEAD in Bremen, Germany</strong>, on <strong>April 20th, showtime TBA at the Himmelssaal (Radisson Hotel)</strong>, organised by Conseil Québecois de la Musique. Of course, we are attending JAZZAHEAD between April 19th to  April 22th.

Upcoming shows:
<ul>
 	<li><strong>30 Janvier - Rachel Therrien Quintet  @ MCM Heims Festival, Casa del Popolo.</strong></li>
 	<li><strong>10 Février - Rachel Therrien Latin Jazz Quartet @ Jazz Standard (New York City) </strong></li>
 	<li><strong>12 Février - Rachel Therrien Quintet @ Grand Théâtre de Québec - Vitrine RIDEAU (Québec) 7:30pm</strong></li>
 	<li><strong>13 et 14 Février - </strong><strong>Rachel Therrien @ Bar Saint Angèle (Québec)</strong></li>
 	<li><strong>19 Février - </strong><strong>DIVA Jazz Orchestra @ Birdland (New York City)</strong></li>
 	<li><strong>22 Février - </strong><strong>Rachel Therrien Quintet  @ Cabaret Théâtre du Vieux St-Jean (Saint-Jean sur Richelieu)</strong></li>
 	<li><strong>25 Février au 2 Mars - </strong><strong>DIVA Jazz Orchestra @ Dickson City Residency</strong></li>
 	<li><strong>8 Mars - Rachel Therrien Latin Jazz Quartet @ San Salvador, El Salvador</strong></li>
 	<li><strong>29-31 Mars - DIVA Jazz Orchestra @ Dizzy’s Club Coca Cola (New York City)</strong></li>
 	<li><u><strong>Europe</strong></u></li>
 	<li><strong>13 Avril - Paris, France</strong></li>
 	<li><strong>14 Avril - Beaune, France @ Les Caves de L’Abbaye</strong></li>
 	<li><strong>16 Avril - Mannheim, </strong><strong>Allemagne @ Alte Feuerwache Bar</strong></li>
 	<li><strong>18 Avril - Hambourg, Allemagne @ </strong><strong>Alsterschlösschen</strong></li>
 	<li><strong>21 Avril - Bremen, Allemagne @ Showcase JAZZAHEAD!</strong></li>
 	<li><strong>22 Avril - Berlin, Allemagne @ B-Flat Jazz Club</strong></li>
 	<li><strong>23-30 Avril - Tournée Ukraine (5 spectacles)</strong></li>
 	<li><strong>Rachel Therrien Latin Jazz Quartet 17 Mai @ PLG Arts Festival (Brooklyn, NY)</strong></li>
 	<li><strong>23 Juin au 6 Juillet - </strong><strong>Rachel Therrien Tournée en Espagne </strong></li>
 	<li><strong>1er au 8 Septembre - </strong><strong>Rachel Therrien &amp; Stina en Islande </strong></li>
 	<li><strong>4 Novembre - </strong><strong>Rachel Therrien Quintet @ Yardbird Suite (Edmonton, Canada)</strong></li>
 	<li><strong>31 Janvier 2019 - </strong><strong>Rachel Therrien Quintet @ Salle Bourgie (Montréal, Qc)</strong></li>
</ul>
&nbsp;",https://freerunartists.com/wp-content/uploads/2018/05/IMG_0905-1024x768.jpg,IMG_0905-1024x768.jpg,/home/freeruna/public_html/wp-content/uploads/2018/05/IMG_0905-1024x768.jpg,2106,IMG_0905-1024x768,,,,https://freerunartists.com/wp-content/uploads/2018/05/IMG_0905-1024x768.jpg,,,,,,,,,Uncategorised,,20180201,post,https://freerunartists.com/rachel-therrien-2-showcases-confirmed-european-tour/
2090,"Rachel Therrien a été sélectionnée pour le prix 50e OFQJ","Le jury réunissait cinq jeunes professionnels français et québécois du spectacle qui ont participé au projet croisé BIS de Nantes/Bourse RIDEAU. La trompettiste de jazz Rachel Therrien a été sélectionnée pour le prix 50<sup>e</sup> OFQJ, ce qui lui permettra d'effectuer un projet de développement de carrière en France.

La Bourse RIDEAU, le plus important marché francophone des arts de la scène en Amérique qui se déroule tous les ans au mois de février à Québec, est un incontournable des professionnels du spectacle.
<h3>Rachel Therrien, lauréate du prix 50e OFQJ</h3>
<img src=""https://www.lojiq.org/fileadmin/_processed_/csm_RIDEAU_Rachel_Therrien_Prix_50e_OFQJ_04acd737df.jpg"" alt="""" width=""241"" height=""161"" />

Originaire de Rimouski, Rachel Therrien est considérée comme l'une des musiciennes les plus prometteuses de la scène musicale québécoise. Trompettiste et compositrice, elle possède déjà un CV impressionnant. En solo ou à la tête de son quintette, elle s'est forgé une réputation d'artiste très talentueuse et polyvalente. Cette virtuose de la trompette a été lauréate du Grand Prix de Jazz TD 2015 au Festival International de Jazz de Montréal et du Prix Stingray Jazz Rising Star 2016. Elle vient de lancer ""Pensamiento"", son nouvel album de jazz enregistré avec 12 musiciens à Bogota, en Colombie.

(source: <a href=""https://www.lojiq.org/actualites/actualite/article/lojiq-soutient-deux-artistes-emergeants-lors-de-la-bourse-rideau/"">Logij</a>)",https://freerunartists.com/wp-content/uploads/2018/05/IMG_1155-768x1024.jpg,IMG_1155-768x1024.jpg,/home/freeruna/public_html/wp-content/uploads/2018/05/IMG_1155-768x1024.jpg,2108,IMG_1155-768x1024,,,,https://freerunartists.com/wp-content/uploads/2018/05/IMG_1155-768x1024.jpg,,,,,,,,,Uncategorised,,20180221,post,https://freerunartists.com/rachel-therrien-a-ete-selectionnee-pour-le-prix-50e-ofqj/
2092,"Rachel Therrien & Kim Neundorf nominated in the Jazz Music Producer Category, IMA 2018",,https://freerunartists.com/wp-content/uploads/2018/05/IMG_1126.jpg,IMG_1126.jpg,/home/freeruna/public_html/wp-content/uploads/2018/05/IMG_1126.jpg,2104,IMG_1126,,,,https://freerunartists.com/wp-content/uploads/2018/05/IMG_1126.jpg,,,,,,,,,Uncategorised,,20180221,post,https://freerunartists.com/rachel-therrien-kim-neundorf-nominated-in-the-jazz-music-producer-category-ima-2018/
2094,"Cristo is part of the jury at CANNESERIES (FR) April 4th-11th","We are quite proud to announce that Cristo has been invited to be part of the jury at a brand new festival in Cannes:
<h3>CANNESERIES first edition from April 4 to 11</h3>
<p class=""p2""><strong><span class=""s2"">CANNESERIES</span></strong><span class=""s1""> aims to highlight series from all over the world and to give an international voice to this increasingly popular and fiercely creative new art form.
</span>This event becomes a natural partner in a strong visual environment, taking place alongside the <strong>MIPTV</strong> market and with the support of the world renowned city of Cannes...</p>
The very first Jury of the very first edition of <strong>CANNESERIES</strong> is now complete. On April 7-11, they will screen the first episodes of 10 international series and decide who will take home the 6 awards handed out on Wednesday 11 April, during an <strong>Awards Ceremony broadcast live on CANAL+</strong>.

&nbsp;

&nbsp;",https://freerunartists.com/wp-content/uploads/2018/05/IMG_1195.jpg,IMG_1195.jpg,/home/freeruna/public_html/wp-content/uploads/2018/05/IMG_1195.jpg,2102,IMG_1195,,,,https://freerunartists.com/wp-content/uploads/2018/05/IMG_1195.jpg,,,,,,,,,Uncategorised,,20180307,post,https://freerunartists.com/cristo-is-part-of-the-jury-at-canneseries-fr-april-4th-11th/
2098,"Cannes in pictures - meet the jury","<img class=""aligncenter size-full wp-image-1685"" src=""https://freerunartists.devwp-content/uploads/2018/04/CristobalTapiaDeVeerOfficialCompetition8jIpWvd1ll9l.jpg"" alt="""" width=""400"" height=""600"" /> <img class=""aligncenter size-full wp-image-1686"" src=""https://freerunartists.devwp-content/uploads/2018/04/CristobalTapiaDeVeerOfficialCompetitionIXW4Elj6IyUl.jpg"" alt="""" width=""600"" height=""400"" /> <img class=""aligncenter size-full wp-image-1687"" src=""https://freerunartists.devwp-content/uploads/2018/04/CristobalTapiaDeVeerOfficialCompetitionvRf8sJE2Soxl.jpg"" alt="""" width=""600"" height=""400"" /> <img class=""aligncenter size-full wp-image-1688"" src=""https://freerunartists.devwp-content/uploads/2018/04/DaLrAutX0AASkVw.jpg"" alt="""" width=""1200"" height=""900"" /> <img class=""aligncenter size-full wp-image-1689"" src=""https://freerunartists.devwp-content/uploads/2018/04/DaMe9mvWAAAdChK.jpg"" alt="""" width=""1199"" height=""752"" /> <img class=""aligncenter size-full wp-image-1690"" src=""https://freerunartists.devwp-content/uploads/2018/04/DaNeZA4XkAE825s.jpg"" alt="""" width=""1024"" height=""1024"" /> <img class=""aligncenter size-full wp-image-1691"" src=""https://freerunartists.devwp-content/uploads/2018/04/Canneseries-soirée-de-clôture-jury.jpg"" alt="""" width=""4032"" height=""3024"" />",https://freerunartists.com/wp-content/uploads/2018/05/CristobalTapiaDeVeerOfficialCompetition0TBes_hV5HFl.jpg,CristobalTapiaDeVeerOfficialCompetition0TBes_hV5HFl.jpg,/home/freeruna/public_html/wp-content/uploads/2018/05/CristobalTapiaDeVeerOfficialCompetition0TBes_hV5HFl.jpg,2100,CristobalTapiaDeVeerOfficialCompetition0TBes_hV5HFl,,,,https://freerunartists.com/wp-content/uploads/2018/05/CristobalTapiaDeVeerOfficialCompetition0TBes_hV5HFl.jpg,,,,,,,,,Uncategorised,,20180416,post,https://freerunartists.com/cannes-in-pictures-meet-the-jury/
2160,"Cristo receives PRIMETIME EMMY 2018 nomination!!","We are very proud to announce that Cristobal Tapia de Veer is nominated at this year's EMMY Awards for

his original score to ""Crazy Diamond - Philip K. Dick's Electric Dreams"" (Amazon Prime/ C4).

YEEEHHAAAA !! <img class=""aligncenter size-large wp-image-2162"" src=""https://freerunartists.devwp-content/uploads/2018/07/emmys-70th-key-notune-1920x1080-1024x451.jpg"" alt="""" width=""1024"" height=""451"" />",https://freerunartists.com/wp-content/uploads/2018/07/emmys-70th-key-notune-1920x1080.jpg,emmys-70th-key-notune-1920x1080.jpg,/home/freeruna/public_html/wp-content/uploads/2018/07/emmys-70th-key-notune-1920x1080.jpg,2162,emmys-70th-key-notune-1920x1080,,,,,,,,,,,,,Uncategorised,,20180712,post,https://freerunartists.com/cristo-receives-emmy-2018-nomination/
